GameID,DateGame,VisitorTeam,HomeTeam,ShotType,PlayerID,PlayerName,XCoord,YCoord,ShotDistance
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",2,184,18.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,bertada01,"Davis Bertans",19,253,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",-95,71,11.00
201801150ATL,2018-01-15,SAS,ATL,fg2,gasolpa01,"Pau Gasol",6,14,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,murrade01,"Dejounte Murray",-78,110,13.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,millspa02,"Patty Mills",-124,219,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,ginobma01,"Manu Ginobili",204,64,21.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",47,130,13.00
201801150ATL,2018-01-15,SAS,ATL,fg2,millspa02,"Patty Mills",-5,173,17.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,gasolpa01,"Pau Gasol",-73,232,24.00
201801150ATL,2018-01-15,SAS,ATL,fg3,bertada01,"Davis Bertans",63,243,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",-6,9,1.00
201801150ATL,2018-01-15,SAS,ATL,fg3,bertada01,"Davis Bertans",55,252,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,gasolpa01,"Pau Gasol",153,93,17.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,greenda02,"Danny Green",231,27,23.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,bertada01,"Davis Bertans",-221,11,22.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,parketo01,"Tony Parker",6,115,11.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,forbebr01,"Bryn Forbes",-85,180,19.00
201801150ATL,2018-01-15,SAS,ATL,fg2,greenda02,"Danny Green",22,172,17.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",-102,29,10.00
201801150ATL,2018-01-15,SAS,ATL,fg2,anderky01,"Kyle Anderson",0,14,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",1,25,2.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,anderky01,"Kyle Anderson",0,-6,0.00
201801150ATL,2018-01-15,SAS,ATL,fg2,anderky01,"Kyle Anderson",-3,14,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",-84,166,18.00
201801150ATL,2018-01-15,SAS,ATL,fg3,greenda02,"Danny Green",-141,210,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",-97,164,19.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,parketo01,"Tony Parker",77,201,21.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,parketo01,"Tony Parker",3,22,2.00
201801150ATL,2018-01-15,SAS,ATL,fg2,forbebr01,"Bryn Forbes",17,45,4.00
201801150ATL,2018-01-15,SAS,ATL,fg3,millspa02,"Patty Mills",-230,1,23.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,forbebr01,"Bryn Forbes",-98,185,20.00
201801150ATL,2018-01-15,SAS,ATL,fg2,forbebr01,"Bryn Forbes",0,98,9.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,bertada01,"Davis Bertans",136,213,25.00
201801150ATL,2018-01-15,SAS,ATL,fg3,greenda02,"Danny Green",63,241,24.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",-9,18,2.00
201801150ATL,2018-01-15,SAS,ATL,fg2,parketo01,"Tony Parker",-89,169,19.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,greenda02,"Danny Green",163,196,25.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,aldrila01,"LaMarcus Aldridge",-220,60,22.00
201801150ATL,2018-01-15,SAS,ATL,fg2,parketo01,"Tony Parker",5,7,0.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,millspa02,"Patty Mills",-49,249,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2,bertada01,"Davis Bertans",120,160,20.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,millspa02,"Patty Mills",-67,155,16.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",-2,22,2.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",-12,15,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,millspa02,"Patty Mills",-2,210,21.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",-9,6,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,murrade01,"Dejounte Murray",-9,12,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2,murrade01,"Dejounte Murray",-57,121,13.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,millspa02,"Patty Mills",-29,195,19.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",111,170,20.00
201801150ATL,2018-01-15,SAS,ATL,fg2,murrade01,"Dejounte Murray",0,8,0.00
201801150ATL,2018-01-15,SAS,ATL,fg2,lauvejo01,"Joffrey Lauvergne",-7,12,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2,murrade01,"Dejounte Murray",-5,7,0.00
201801150ATL,2018-01-15,SAS,ATL,fg2,bertada01,"Davis Bertans",112,78,13.00
201801150ATL,2018-01-15,SAS,ATL,fg2,millspa02,"Patty Mills",-3,122,12.00
201801150ATL,2018-01-15,SAS,ATL,fg2,millspa02,"Patty Mills",78,184,19.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,bertada01,"Davis Bertans",0,558,55.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,anderky01,"Kyle Anderson",89,5,8.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,parketo01,"Tony Parker",-79,153,17.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,lauvejo01,"Joffrey Lauvergne",13,15,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,forbebr01,"Bryn Forbes",-7,143,14.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",-3,8,0.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",-3,204,20.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",-3,6,0.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",-5,8,0.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,bertada01,"Davis Bertans",138,18,13.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",-2,17,1.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",36,173,17.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,aldrila01,"LaMarcus Aldridge",-22,126,12.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,forbebr01,"Bryn Forbes",-92,235,25.00
201801150ATL,2018-01-15,SAS,ATL,fg2,gasolpa01,"Pau Gasol",-2,12,1.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,millspa02,"Patty Mills",-177,176,24.00
201801150ATL,2018-01-15,SAS,ATL,fg2x,gasolpa01,"Pau Gasol",-18,126,12.00
201801150ATL,2018-01-15,SAS,ATL,fg2,aldrila01,"LaMarcus Aldridge",-5,107,10.00
201801150ATL,2018-01-15,SAS,ATL,fg3,greenda02,"Danny Green",-169,181,24.00
201801150ATL,2018-01-15,SAS,ATL,fg3x,greenda02,"Danny Green",168,194,25.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,anderky01,"Kyle Anderson",-2,121,12.00
201801170BRK,2018-01-17,SAS,BRK,fg2,gasolpa01,"Pau Gasol",-44,212,21.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",59,167,17.00
201801170BRK,2018-01-17,SAS,BRK,fg2,gasolpa01,"Pau Gasol",-47,190,19.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,greenda02,"Danny Green",-50,217,22.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-85,37,9.00
201801170BRK,2018-01-17,SAS,BRK,fg2,gasolpa01,"Pau Gasol",9,206,20.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-39,25,4.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,aldrila01,"LaMarcus Aldridge",79,246,25.00
201801170BRK,2018-01-17,SAS,BRK,fg2,parketo01,"Tony Parker",6,141,14.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",-130,50,13.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,anderky01,"Kyle Anderson",-13,67,6.00
201801170BRK,2018-01-17,SAS,BRK,fg2,parketo01,"Tony Parker",8,7,1.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",41,59,7.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",-229,26,23.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",107,222,24.00
201801170BRK,2018-01-17,SAS,BRK,fg2,forbebr01,"Bryn Forbes",6,60,6.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,bertada01,"Davis Bertans",5,265,26.00
201801170BRK,2018-01-17,SAS,BRK,fg2,forbebr01,"Bryn Forbes",-95,151,17.00
201801170BRK,2018-01-17,SAS,BRK,fg2,bertada01,"Davis Bertans",-17,25,3.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,forbebr01,"Bryn Forbes",57,125,13.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,gasolpa01,"Pau Gasol",-32,62,6.00
201801170BRK,2018-01-17,SAS,BRK,fg2,murrade01,"Dejounte Murray",-44,76,8.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",118,236,26.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,murrade01,"Dejounte Murray",15,10,1.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,forbebr01,"Bryn Forbes",-109,159,19.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",-22,20,2.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,forbebr01,"Bryn Forbes",33,105,11.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,greenda02,"Danny Green",6,251,25.00
201801170BRK,2018-01-17,SAS,BRK,fg2,parketo01,"Tony Parker",-46,16,4.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",-2,121,12.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,greenda02,"Danny Green",98,71,12.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-111,10,11.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",133,109,17.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,lauvejo01,"Joffrey Lauvergne",-2,41,4.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",-219,12,21.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,lauvejo01,"Joffrey Lauvergne",25,22,3.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,lauvejo01,"Joffrey Lauvergne",-228,1,22.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,forbebr01,"Bryn Forbes",-100,252,27.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-94,172,19.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",-159,214,26.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-38,11,3.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",11,16,1.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-123,53,13.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,gasolpa01,"Pau Gasol",110,131,17.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,parketo01,"Tony Parker",229,63,23.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",-54,9,5.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",49,14,5.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-41,11,4.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-4,14,1.00
201801170BRK,2018-01-17,SAS,BRK,fg3,gasolpa01,"Pau Gasol",83,241,25.00
201801170BRK,2018-01-17,SAS,BRK,fg3,greenda02,"Danny Green",228,35,23.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-8,29,3.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,parketo01,"Tony Parker",46,179,18.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,parketo01,"Tony Parker",-226,0,22.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-73,14,7.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,millspa02,"Patty Mills",-21,48,5.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-2,8,0.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,millspa02,"Patty Mills",-188,180,26.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-146,96,17.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",125,219,25.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-14,46,4.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,forbebr01,"Bryn Forbes",-68,138,15.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,forbebr01,"Bryn Forbes",-174,136,22.00
201801170BRK,2018-01-17,SAS,BRK,fg3,millspa02,"Patty Mills",23,287,28.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,murrade01,"Dejounte Murray",34,13,3.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,murrade01,"Dejounte Murray",-16,9,1.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,forbebr01,"Bryn Forbes",163,201,25.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,murrade01,"Dejounte Murray",-54,110,12.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,millspa02,"Patty Mills",72,27,7.00
201801170BRK,2018-01-17,SAS,BRK,fg3x,bertada01,"Davis Bertans",134,236,27.00
201801170BRK,2018-01-17,SAS,BRK,fg2,greenda02,"Danny Green",-65,30,7.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-135,40,14.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",-112,3,11.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",34,100,10.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,greenda02,"Danny Green",41,41,5.00
201801170BRK,2018-01-17,SAS,BRK,fg2,gasolpa01,"Pau Gasol",0,-6,0.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-27,108,11.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",3,83,8.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,gasolpa01,"Pau Gasol",-116,11,11.00
201801170BRK,2018-01-17,SAS,BRK,fg2x,aldrila01,"LaMarcus Aldridge",-116,1,11.00
201801170BRK,2018-01-17,SAS,BRK,fg2,aldrila01,"LaMarcus Aldridge",0,32,3.00
201801190TOR,2018-01-19,SAS,TOR,fg2,gasolpa01,"Pau Gasol",-114,159,19.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",-17,47,4.00
201801190TOR,2018-01-19,SAS,TOR,fg3,aldrila01,"LaMarcus Aldridge",22,248,24.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",-126,106,16.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",10,163,16.00
201801190TOR,2018-01-19,SAS,TOR,fg2,parketo01,"Tony Parker",48,149,15.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,gasolpa01,"Pau Gasol",-83,212,22.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",53,204,21.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",103,144,17.00
201801190TOR,2018-01-19,SAS,TOR,fg2,gasolpa01,"Pau Gasol",-5,59,5.00
201801190TOR,2018-01-19,SAS,TOR,fg2,gasolpa01,"Pau Gasol",-154,16,15.00
201801190TOR,2018-01-19,SAS,TOR,fg2,greenda02,"Danny Green",-19,172,17.00
201801190TOR,2018-01-19,SAS,TOR,fg2,gasolpa01,"Pau Gasol",-9,152,15.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,millspa02,"Patty Mills",-176,20,17.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,gasolpa01,"Pau Gasol",-8,160,16.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,gasolpa01,"Pau Gasol",15,15,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",120,75,14.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-50,49,7.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,murrade01,"Dejounte Murray",95,76,12.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,bertada01,"Davis Bertans",48,260,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,murrade01,"Dejounte Murray",-38,17,4.00
201801190TOR,2018-01-19,SAS,TOR,fg2,aldrila01,"LaMarcus Aldridge",-14,1,1.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-8,58,5.00
201801190TOR,2018-01-19,SAS,TOR,fg2,millspa02,"Patty Mills",20,6,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,millspa02,"Patty Mills",26,210,21.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",-95,249,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",-2,92,9.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-6,33,3.00
201801190TOR,2018-01-19,SAS,TOR,fg2,millspa02,"Patty Mills",33,15,3.00
201801190TOR,2018-01-19,SAS,TOR,fg3,millspa02,"Patty Mills",41,254,25.00
201801190TOR,2018-01-19,SAS,TOR,fg2,gasolpa01,"Pau Gasol",-7,7,0.00
201801190TOR,2018-01-19,SAS,TOR,fg2,bertada01,"Davis Bertans",-62,197,20.00
201801190TOR,2018-01-19,SAS,TOR,fg2,forbebr01,"Bryn Forbes",11,162,16.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,bertada01,"Davis Bertans",-96,272,28.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,murrade01,"Dejounte Murray",-13,132,13.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,anderky01,"Kyle Anderson",-14,44,4.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,anderky01,"Kyle Anderson",-16,15,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-137,54,14.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-16,-1,1.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,greenda02,"Danny Green",-9,54,5.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,greenda02,"Danny Green",91,249,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-24,32,4.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,greenda02,"Danny Green",-168,290,33.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",182,-1,18.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,greenda02,"Danny Green",-124,131,18.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",14,19,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-63,184,19.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,anderky01,"Kyle Anderson",-107,8,10.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",-95,152,17.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,parketo01,"Tony Parker",51,104,11.00
201801190TOR,2018-01-19,SAS,TOR,fg2,aldrila01,"LaMarcus Aldridge",47,35,5.00
201801190TOR,2018-01-19,SAS,TOR,fg2,greenda02,"Danny Green",-13,-4,1.00
201801190TOR,2018-01-19,SAS,TOR,fg3,anderky01,"Kyle Anderson",228,4,22.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,aldrila01,"LaMarcus Aldridge",62,256,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2,anderky01,"Kyle Anderson",-9,-1,0.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",-13,261,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2,murrade01,"Dejounte Murray",-9,-2,0.00
201801190TOR,2018-01-19,SAS,TOR,fg2,lauvejo01,"Joffrey Lauvergne",-18,11,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-124,84,14.00
201801190TOR,2018-01-19,SAS,TOR,fg2,aldrila01,"LaMarcus Aldridge",-3,-1,0.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,murrade01,"Dejounte Murray",-16,21,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2,aldrila01,"LaMarcus Aldridge",0,-6,0.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",-80,260,27.00
201801190TOR,2018-01-19,SAS,TOR,fg2,aldrila01,"LaMarcus Aldridge",-4,10,1.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,gasolpa01,"Pau Gasol",16,21,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2,murrade01,"Dejounte Murray",5,3,0.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,gasolpa01,"Pau Gasol",17,16,2.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,murrade01,"Dejounte Murray",0,-6,0.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,greenda02,"Danny Green",28,20,3.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,greenda02,"Danny Green",-13,59,6.00
201801190TOR,2018-01-19,SAS,TOR,fg2,bertada01,"Davis Bertans",11,5,1.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,murrade01,"Dejounte Murray",-11,-7,1.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,bertada01,"Davis Bertans",49,246,25.00
201801190TOR,2018-01-19,SAS,TOR,fg3,forbebr01,"Bryn Forbes",-232,-15,23.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",121,231,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-139,66,15.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",29,53,6.00
201801190TOR,2018-01-19,SAS,TOR,fg2,millspa02,"Patty Mills",-25,215,21.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",175,187,25.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",120,227,25.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",-118,88,14.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",144,204,24.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",39,17,4.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",11,52,5.00
201801190TOR,2018-01-19,SAS,TOR,fg2x,aldrila01,"LaMarcus Aldridge",13,-4,1.00
201801190TOR,2018-01-19,SAS,TOR,fg2,gasolpa01,"Pau Gasol",0,-6,0.00
201801190TOR,2018-01-19,SAS,TOR,fg2,murrade01,"Dejounte Murray",-60,58,8.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,millspa02,"Patty Mills",-116,222,25.00
201801190TOR,2018-01-19,SAS,TOR,fg3x,aldrila01,"LaMarcus Aldridge",141,230,26.00
201801190TOR,2018-01-19,SAS,TOR,fg2,murrade01,"Dejounte Murray",0,-6,0.00
201801190TOR,2018-01-19,SAS,TOR,fg3,forbebr01,"Bryn Forbes",92,282,29.00
201801210SAS,2018-01-21,IND,SAS,fg3x,murrade01,"Dejounte Murray",232,62,24.00
201801210SAS,2018-01-21,IND,SAS,fg2x,greenda02,"Danny Green",157,128,20.00
201801210SAS,2018-01-21,IND,SAS,fg2,aldrila01,"LaMarcus Aldridge",0,-6,0.00
201801210SAS,2018-01-21,IND,SAS,fg2x,aldrila01,"LaMarcus Aldridge",139,127,18.00
201801210SAS,2018-01-21,IND,SAS,fg2x,greenda02,"Danny Green",90,109,14.00
201801210SAS,2018-01-21,IND,SAS,fg3x,greenda02,"Danny Green",168,196,25.00
201801210SAS,2018-01-21,IND,SAS,fg2,murrade01,"Dejounte Murray",2,33,3.00
201801210SAS,2018-01-21,IND,SAS,fg2,greenda02,"Danny Green",-23,0,2.00
201801210SAS,2018-01-21,IND,SAS,fg3,greenda02,"Danny Green",-179,174,24.00
201801210SAS,2018-01-21,IND,SAS,fg2,gasolpa01,"Pau Gasol",-3,12,1.00
201801210SAS,2018-01-21,IND,SAS,fg3,anderky01,"Kyle Anderson",-44,254,25.00
201801210SAS,2018-01-21,IND,SAS,fg2x,aldrila01,"LaMarcus Aldridge",-12,214,21.00
201801210SAS,2018-01-21,IND,SAS,fg2,bertada01,"Davis Bertans",-88,149,17.00
201801210SAS,2018-01-21,IND,SAS,fg3x,bertada01,"Davis Bertans",-139,211,25.00
201801210SAS,2018-01-21,IND,SAS,fg2,gasolpa01,"Pau Gasol",3,25,2.00
201801210SAS,2018-01-21,IND,SAS,fg2,gasolpa01,"Pau Gasol",-3,195,19.00
201801210SAS,2018-01-21,IND,SAS,fg2,gasolpa01,"Pau Gasol",-103,138,17.00
201801210SAS,2018-01-21,IND,SAS,fg2x,parketo01,"Tony Parker",101,86,13.00
201801210SAS,2018-01-21,IND,SAS,fg2,parketo01,"Tony Parker",-12,2,1.00
201801210SAS,2018-01-21,IND,SAS,fg2,gasolpa01,"Pau Gasol",14,5,1.00
201801210SAS,2018-01-21,IND,SAS,fg3x,gasolpa01,"Pau Gasol",-105,236,25.00
201801210SAS,2018-01-21,IND,SAS,fg2x,aldrila01,"LaMarcus Aldridge",-133,50,14.00
201801210SAS,2018-01-21,IND,SAS,fg2,forbebr01,"Bryn Forbes",-92,80,12.00
201801210SAS,2018-01-21,IND,SAS,fg2,aldrila01,"LaMarcus Aldridge",-3,60,6.00
201801210SAS,2018-01-21,IND,SAS,fg3x,forbebr01,"Bryn Forbes",136,214,25.00
